location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,DateIssued,DateEnacted,DateExpiry,DateEased,DateEnded,StateWide,LastUpdated
571,54,WV,West Virginia,Quarantine,1,20200330,20200331,,,20200521,1,20200402
571,54,WV,West Virginia,GathRestrict5,1,20200408,20200409,,,20200505,0,20200409
571,54,WV,West Virginia,GathRestrict5,1,20200410,20200411,,,20200505,0,20200416
571,54,WV,West Virginia,GathRestrict25,1,20200430,20200430,,,,1,20200505
572,55,WI,Wisconsin,EmergDec,1,20200312,20200312,,,,1,20200412
572,55,WI,Wisconsin,SchoolClose,1,20200314,20200318,,,,1,20200412
572,55,WI,Wisconsin,GathRestrict50,1,20200316,20200317,,,,1,20200324
572,55,WI,Wisconsin,GathRestrictAny,1,20200316,20200317,,,,1,20200324
572,55,WI,Wisconsin,RestaurantRestrict,1,20200316,20200317,20200526,,20200513,1,20200516
572,55,WI,Wisconsin,GathRestrict10,1,20200317,20200317,,,,1,20200412
572,55,WI,Wisconsin,OtherBusinessClose,1,20200317,20200317,20200526,,20200513,1,20200516
572,55,WI,Wisconsin,OtherBusinessClose,1,20200320,20200320,20200526,,20200513,1,20200516
572,55,WI,Wisconsin,NEBusinessClose,1,20200324,20200325,20200526,20200429,20200513,1,20200516
572,55,WI,Wisconsin,StayAtHome,1,20200324,20200325,20200526,,20200513,1,20200516
573,56,WY,Wyoming,EmergDec,1,20200313,20200313,,,,1,20200324
573,56,WY,Wyoming,OtherBusinessClose,1,20200319,20200319,20200601,20200501,,1,20200501
573,56,WY,Wyoming,RestaurantRestrict,1,20200319,20200319,20200601,20200515,,1,20200515
573,56,WY,Wyoming,SchoolClose,1,20200319,20200319,20200601,,,1,20200515
573,56,WY,Wyoming,GathRestrict10,1,20200320,20200320,20200516,,20200515,1,20200515
573,56,WY,Wyoming,GathRestrictAny,1,20200320,20200320,20200601,20200515,,1,20200515
573,56,WY,Wyoming,OtherBusinessClose,1,20200324,20200325,20200601,20200501,,1,20200501
573,56,WY,Wyoming,Quarantine,1,20200403,20200403,20200509,,,1,20200501
573,56,WY,Wyoming,PublicMask,0,20200406,20200406,,,,1,20200501
573,56,WY,Wyoming,GathRestrict25,1,20200513,20200515,20200601,,,1,20200515
